gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
5,Atletico_Madrid,2,13.0,1.0,1.0,2018-09-22,5,8,5,4,1,14.0,49,6
5,Getafe,0,19.0,1.0,0.0,2018-09-22,5,7,4,4,0,22.0,49,7
5,Eibar,1,8.0,0.0,0.0,2018-09-22,5,7,5,6,-1,8.0,49,8
5,Real_Sociedad,1,11.0,2.0,1.0,2018-09-21,5,7,7,7,0,15.0,49,9
5,Sevilla,6,13.0,1.0,1.0,2018-09-23,5,7,10,6,4,14.0,49,10
5,Espanyol,0,9.0,0.0,0.0,2018-09-22,5,7,5,4,1,9.0,49,11
5,Athletic_Club,2,19.0,1.0,1.0,2018-09-23,4,6,7,6,1,20.0,49,12
5,Real_Betis,2,9.0,0.0,0.0,2018-09-23,5,6,3,5,-2,9.0,49,13
5,Villarreal,0,14.0,0.0,0.0,2018-09-23,5,5,2,3,-1,14.0,49,14
5,Valencia,0,12.0,1.0,0.0,2018-09-23,5,4,3,5,-2,15.0,49,15
5,Levante,2,11.0,1.0,1.0,2018-09-23,5,4,8,11,-3,12.0,49,16
5,Huesca,0,12.0,0.0,0.0,2018-09-21,5,4,6,13,-7,12.0,49,17
5,Valladolid,3,8.0,0.0,0.0,2018-09-22,5,3,3,5,-2,8.0,49,18
5,Rayo_Vallecano,1,4.0,1.0,0.0,2018-09-22,4,3,3,10,-7,7.0,49,19
5,Leganes,0,12.0,0.0,0.0,2018-09-22,5,1,4,10,-6,12.0,49,20
6,Barcelona,1,8.0,1.0,0.0,2018-09-26,6,13,17,7,10,11.0,59,1
6,Real_Madrid,0,13.0,0.0,0.0,2018-09-26,6,13,12,6,6,13.0,59,2
6,Atletico_Madrid,3,13.0,1.0,1.0,2018-09-25,6,11,8,4,4,14.0,59,3
6,Alaves,1,17.0,0.0,0.0,2018-09-27,6,11,9,6,3,17.0,59,4
6,Sevilla,3,16.0,1.0,1.0,2018-09-26,6,10,13,6,7,17.0,59,5
6,Espanyol,1,11.0,0.0,0.0,2018-09-25,6,10,6,4,2,11.0,59,6
6,Celta_Vigo,1,18.0,1.0,1.0,2018-09-26,6,9,11,9,2,19.0,59,7
6,Real_Betis,1,12.0,0.0,0.0,2018-09-27,6,9,4,5,-1,12.0,59,8
6,Real_Sociedad,2,15.0,2.0,1.0,2018-09-25,6,8,9,9,0,19.0,59,9
6,Girona,0,12.0,0.0,0.0,2018-09-27,6,8,7,9,-2,12.0,59,10
6,Villarreal,3,15.0,0.0,0.0,2018-09-26,6,8,5,3,2,15.0,59,11
6,Getafe,1,21.0,1.0,0.0,2018-09-27,6,8,5,5,0,24.0,59,12
6,Eibar,0,10.0,0.0,0.0,2018-09-25,6,7,5,7,-2,10.0,59,13
6,Valladolid,2,9.0,0.0,0.0,2018-09-27,6,6,5,6,-1,9.0,59,14
6,Athletic_Club,0,20.0,1.0,1.0,2018-09-26,5,6,7,9,-2,21.0,59,15
6,Valencia,1,13.0,1.0,0.0,2018-09-26,6,5,4,6,-2,16.0,59,16
6,Rayo_Vallecano,2,7.0,1.0,0.0,2018-09-25,5,4,5,12,-7,10.0,59,17
6,Levante,1,15.0,2.0,2.0,2018-09-27,6,4,9,13,-4,17.0,59,18
6,Leganes,2,16.0,0.0,0.0,2018-09-26,6,4,6,11,-5,16.0,59,19
6,Huesca,0,14.0,0.0,0.0,2018-09-25,6,4,6,16,-10,14.0,59,20
7,Barcelona,1,11.0,1.0,0.0,2018-09-29,7,14,18,8,10,14.0,69,1
7,Real_Madrid,0,16.0,0.0,0.0,2018-09-29,7,14,12,6,6,16.0,69,2
7,Sevilla,3,19.0,1.0,1.0,2018-09-29,7,13,16,7,9,20.0,69,3
7,Atletico_Madrid,0,17.0,1.0,1.0,2018-09-29,7,12,8,4,4,18.0,69,4
7,Real_Betis,1,12.0,0.0,0.0,2018-09-30,7,12,5,5,0,12.0,69,5
7,Alaves,1,18.0,0.0,0.0,2018-09-30,7,11,10,8,2,18.0,69,6
7,Espanyol,2,14.0,0.0,0.0,2018-09-28,7,11,8,6,2,14.0,69,7
7,Celta_Vigo,1,20.0,1.0,1.0,2018-10-01,7,10,12,10,2,21.0,69,8
7,Valladolid,1,12.0,0.0,0.0,2018-09-30,7,9,6,6,0,12.0,69,9
7,Getafe,1,23.0,1.0,0.0,2018-10-01,7,9,6,6,0,26.0,69,10
7,Girona,1,14.0,0.0,0.0,2018-09-30,7,9,8,10,-2,14.0,69,11
7,Valencia,1,18.0,1.0,0.0,2018-09-29,7,8,5,6,-1,21.0,69,12
7,Real_Sociedad,0,18.0,2.0,1.0,2018-09-29,7,8,9,10,-1,22.0,69,13
7,Villarreal,0,18.0,0.0,0.0,2018-09-30,7,8,5,4,1,18.0,69,14
7,Athletic_Club,1,23.0,1.0,1.0,2018-09-29,6,7,8,10,-2,24.0,69,15
7,Levante,2,22.0,2.0,2.0,2018-09-30,7,7,11,14,-3,24.0,69,16
7,Eibar,1,12.0,0.0,0.0,2018-09-29,7,7,6,10,-4,12.0,69,17
7,Rayo_Vallecano,2,10.0,1.0,0.0,2018-09-28,6,5,7,14,-7,13.0,69,18
7,Huesca,1,18.0,0.0,0.0,2018-09-30,7,5,7,17,-10,18.0,69,19
7,Leganes,0,20.0,0.0,0.0,2018-09-30,7,4,6,12,-6,20.0,69,20
8,Sevilla,2,22.0,1.0,1.0,2018-10-07,8,16,18,8,10,23.0,79,1
8,Barcelona,1,13.0,1.0,0.0,2018-10-07,8,15,19,9,10,16.0,79,2
8,Atletico_Madrid,1,22.0,1.0,1.0,2018-10-07,8,15,9,4,5,23.0,79,3
8,Alaves,1,19.0,0.0,0.0,2018-10-06,8,14,11,8,3,19.0,79,4
8,Real_Madrid,0,16.0,0.0,0.0,2018-10-06,8,14,12,7,5,16.0,79,5
8,Espanyol,3,17.0,0.0,0.0,2018-10-07,8,14,11,7,4,17.0,79,6
8,Valladolid,1,13.0,0.0,0.0,2018-10-07,8,12,7,6,1,13.0,79,7
8,Real_Betis,0,15.0,0.0,0.0,2018-10-07,8,12,5,6,-1,15.0,79,8
8,Real_Sociedad,3,23.0,2.0,1.0,2018-10-05,8,11,12,11,1,27.0,79,9
8,Celta_Vigo,1,24.0,2.0,2.0,2018-10-07,8,10,13,12,1,26.0,79,10
8,Levante,1,27.0,2.0,2.0,2018-10-06,8,10,12,14,-2,29.0,79,11
8,Eibar,3,17.0,0.0,0.0,2018-10-06,8,10,9,12,-3,17.0,79,12
8,Valencia,1,20.0,1.0,0.0,2018-10-07,8,9,6,7,-1,23.0,79,13
8,Getafe,0,27.0,2.0,0.0,2018-10-06,8,9,6,7,-1,33.0,79,14
8,Girona,2,17.0,0.0,0.0,2018-10-06,8,9,10,13,-3,17.0,79,15
8,Villarreal,1,20.0,0.0,0.0,2018-10-07,8,8,6,7,-1,20.0,79,16
8,Athletic_Club,1,29.0,1.0,1.0,2018-10-05,7,7,9,13,-4,30.0,79,17
8,Leganes,1,21.0,0.0,0.0,2018-10-06,8,7,7,12,-5,21.0,79,18
8,Rayo_Vallecano,0,14.0,2.0,1.0,2018-10-06,7,5,7,15,-8,18.0,79,19
8,Huesca,0,20.0,0.0,0.0,2018-10-07,8,5,7,18,-11,20.0,79,20
9,Barcelona,4,13.0,1.0,0.0,2018-10-20,9,18,23,11,12,16.0,89,1
9,Alaves,1,22.0,0.0,0.0,2018-10-19,9,17,12,8,4,22.0,89,2
9,Espanyol,2,20.0,0.0,0.0,2018-10-21,9,17,13,7,6,20.0,89,3
9,Sevilla,2,23.0,1.0,1.0,2018-10-20,9,16,20,12,8,24.0,89,4
9,Atletico_Madrid,1,23.0,1.0,1.0,2018-10-20,9,16,10,5,5,24.0,89,5
9,Valladolid,1,17.0,0.0,0.0,2018-10-21,9,15,8,6,2,17.0,89,6
9,Real_Madrid,1,17.0,0.0,0.0,2018-10-20,9,14,13,9,4,17.0,89,7
9,Levante,2,29.0,2.0,2.0,2018-10-20,9,13,14,15,-1,31.0,89,8
9,Real_Sociedad,0,26.0,2.0,1.0,2018-10-22,9,12,12,11,1,30.0,89,9
9,Getafe,2,32.0,2.0,0.0,2018-10-21,9,12,8,8,0,38.0,89,10
9,Real_Betis,0,15.0,0.0,0.0,2018-10-21,9,12,5,7,-2,15.0,89,11
9,Eibar,1,19.0,0.0,0.0,2018-10-21,9,11,10,13,-3,19.0,89,12
9,Girona,0,18.0,0.0,0.0,2018-10-22,9,10,10,13,-3,18.0,89,13
9,Celta_Vigo,0,26.0,2.0,2.0,2018-10-19,9,10,13,13,0,28.0,89,14
9,Valencia,1,21.0,1.0,0.0,2018-10-20,9,10,7,8,-1,24.0,89,15
9,Villarreal,1,23.0,0.0,0.0,2018-10-20,9,9,7,8,-1,23.0,89,16
9,Athletic_Club,1,32.0,1.0,1.0,2018-10-21,8,8,10,14,-4,33.0,89,17
9,Leganes,1,23.0,0.0,0.0,2018-10-20,9,8,8,13,-5,23.0,89,18
9,Rayo_Vallecano,1,19.0,3.0,2.0,2018-10-21,8,5,8,17,-9,24.0,89,19
9,Huesca,0,23.0,0.0,0.0,2018-10-21,9,5,7,20,-13,23.0,89,20
3,Athletic_Club,1,33.0,1.0,1.0,2018-10-24,9,9,11,15,-4,34.0,90,1
3,Rayo_Vallecano,1,20.0,3.0,2.0,2018-10-24,9,6,9,18,-9,25.0,90,2
10,Barcelona,5,15.0,1.0,0.0,2018-10-28,10,21,28,12,16,18.0,100,1
10,Alaves,2,23.0,0.0,0.0,2018-10-28,10,20,14,9,5,23.0,100,2
10,Sevilla,2,25.0,1.0,1.0,2018-10-28,10,19,22,13,9,26.0,100,3
10,Atletico_Madrid,2,25.0,1.0,1.0,2018-10-27,10,19,12,5,7,26.0,100,4
10,Espanyol,1,22.0,0.0,0.0,2018-10-26,10,18,14,8,6,22.0,100,5
10,Valladolid,1,21.0,0.0,0.0,2018-10-26,10,16,9,7,2,21.0,100,6
10,Levante,2,31.0,2.0,2.0,2018-10-27,10,16,16,15,1,33.0,100,7
10,Getafe,2,33.0,2.0,0.0,2018-10-28,10,15,10,8,2,39.0,100,8
10,Real_Madrid,1,19.0,0.0,0.0,2018-10-28,10,14,14,14,0,19.0,100,9
10,Girona,2,19.0,1.0,0.0,2018-10-27,10,13,12,14,-2,22.0,100,10
10,Celta_Vigo,4,26.0,2.0,2.0,2018-10-27,10,13,17,13,4,28.0,100,11
10,Real_Sociedad,0,27.0,2.0,1.0,2018-10-27,10,12,12,13,-1,31.0,100,12
10,Real_Betis,0,17.0,0.0,0.0,2018-10-28,10,12,5,9,-4,17.0,100,13
10,Valencia,0,26.0,1.0,0.0,2018-10-27,10,11,7,8,-1,29.0,100,14
10,Eibar,0,19.0,0.0,0.0,2018-10-27,10,11,10,17,-7,19.0,100,15
10,Athletic_Club,0,35.0,1.0,1.0,2018-10-27,10,10,11,15,-4,36.0,100,16
10,Villarreal,1,24.0,0.0,0.0,2018-10-28,10,9,8,10,-2,24.0,100,17
10,Leganes,0,25.0,0.0,0.0,2018-10-27,10,8,8,15,-7,25.0,100,18
10,Rayo_Vallecano,1,23.0,3.0,2.0,2018-10-27,10,6,10,20,-10,28.0,100,19
10,Huesca,1,26.0,0.0,0.0,2018-10-28,10,5,8,22,-14,26.0,100,20
11,Barcelona,3,17.0,1.0,0.0,2018-11-03,11,24,31,14,17,20.0,110,1
11,Espanyol,1,23.0,0.0,0.0,2018-11-05,11,21,15,8,7,23.0,110,2
11,Sevilla,0,28.0,1.0,1.0,2018-11-04,11,20,22,13,9,29.0,110,3
11,Atletico_Madrid,1,27.0,1.0,1.0,2018-11-03,11,20,13,6,7,28.0,110,4
11,Alaves,1,23.0,1.0,0.0,2018-11-04,11,20,15,11,4,26.0,110,5
11,Levante,1,34.0,2.0,2.0,2018-11-04,11,17,17,16,1,36.0,110,6
11,Real_Madrid,2,20.0,0.0,0.0,2018-11-03,11,17,16,14,2,20.0,110,7
11,Valladolid,0,21.0,0.0,0.0,2018-11-03,11,16,9,9,0,21.0,110,8
11,Getafe,1,36.0,2.0,0.0,2018-11-04,11,16,11,9,2,42.0,110,9
11,Girona,1,23.0,1.0,0.0,2018-11-03,11,16,13,14,-1,26.0,110,10
11,Celta_Vigo,3,28.0,2.0,2.0,2018-11-04,11,14,20,16,4,30.0,110,11
11,Eibar,2,22.0,1.0,0.0,2018-11-04,11,14,12,18,-6,25.0,110,12
11,Real_Sociedad,0,28.0,2.0,1.0,2018-11-04,11,13,12,13,-1,32.0,110,13
11,Real_Betis,3,21.0,0.0,0.0,2018-11-04,11,13,8,12,-4,21.0,110,14
11,Valencia,0,30.0,1.0,0.0,2018-11-03,11,11,7,9,-2,33.0,110,15
11,Villarreal,1,27.0,0.0,0.0,2018-11-04,11,10,9,11,-2,27.0,110,16
11,Athletic_Club,0,38.0,1.0,1.0,2018-11-05,11,10,11,16,-5,39.0,110,17
11,Leganes,1,29.0,0.0,0.0,2018-11-03,11,9,9,16,-7,29.0,110,18
11,Rayo_Vallecano,2,27.0,3.0,2.0,2018-11-03,11,6,12,23,-11,32.0,110,19
11,Huesca,1,31.0,0.0,0.0,2018-11-04,11,6,9,23,-14,31.0,110,20
12,Barcelona,3,21.0,2.0,1.0,2018-11-11,12,24,34,18,16,25.0,120,1
12,Sevilla,2,32.0,1.0,1.0,2018-11-11,12,23,24,14,10,33.0,120,2
12,Atletico_Madrid,3,31.0,1.0,1.0,2018-11-10,12,23,16,8,8,32.0,120,3
12,Alaves,2,26.0,1.0,0.0,2018-11-11,12,23,17,12,5,29.0,120,4
12,Espanyol,1,25.0,0.0,0.0,2018-11-11,12,21,16,10,6,25.0,120,5
12,Real_Madrid,4,22.0,0.0,0.0,2018-11-11,12,20,20,16,4,22.0,120,6
12,Valladolid,0,23.0,0.0,0.0,2018-11-10,12,17,9,9,0,23.0,120,7
12,Girona,0,24.0,1.0,0.0,2018-11-10,12,17,13,14,-1,27.0,120,8
12,Levante,1,40.0,2.0,2.0,2018-11-09,12,17,18,19,-1,42.0,120,9
12,Getafe,0,39.0,3.0,1.0,2018-11-10,12,16,11,10,1,46.0,120,10
12,Real_Sociedad,3,29.0,2.0,1.0,2018-11-09,12,16,15,14,1,33.0,120,11
12,Real_Betis,4,23.0,0.0,0.0,2018-11-11,12,16,12,15,-3,23.0,120,12
12,Eibar,0,26.0,2.0,1.0,2018-11-10,12,15,12,18,-6,30.0,120,13
12,Celta_Vigo,2,32.0,3.0,3.0,2018-11-11,12,14,22,20,2,35.0,120,14
12,Valencia,1,33.0,1.0,0.0,2018-11-10,12,14,8,9,-1,36.0,120,15
12,Villarreal,2,30.0,1.0,1.0,2018-11-11,12,11,11,13,-2,31.0,120,16
12,Athletic_Club,2,42.0,1.0,1.0,2018-11-10,12,10,13,19,-6,43.0,120,17
12,Leganes,0,33.0,0.0,0.0,2018-11-10,12,10,9,16,-7,33.0,120,18
12,Rayo_Vallecano,2,28.0,3.0,2.0,2018-11-11,12,7,14,25,-11,33.0,120,19
12,Huesca,1,35.0,0.0,0.0,2018-11-11,12,6,10,25,-15,35.0,120,20
13,Sevilla,1,35.0,1.0,1.0,2018-11-25,13,26,25,14,11,36.0,130,1
13,Barcelona,1,24.0,2.0,1.0,2018-11-24,13,25,35,19,16,28.0,130,2
13,Atletico_Madrid,1,36.0,1.0,1.0,2018-11-24,13,24,17,9,8,37.0,130,3
13,Alaves,0,30.0,1.0,0.0,2018-11-23,13,23,17,13,4,33.0,130,4
13,Espanyol,1,28.0,0.0,0.0,2018-11-25,13,21,17,13,4,28.0,130,5
13,Real_Madrid,0,23.0,0.0,0.0,2018-11-24,13,20,20,19,1,23.0,130,6
13,Girona,3,28.0,1.0,0.0,2018-11-25,13,20,16,15,1,31.0,130,7
13,Real_Sociedad,2,31.0,2.0,1.0,2018-11-26,13,19,17,15,2,35.0,130,8
13,Levante,2,43.0,2.0,2.0,2018-11-24,13,18,20,21,-1,45.0,130,9
13,Eibar,3,28.0,2.0,1.0,2018-11-24,13,18,15,18,-3,32.0,130,10
13,Valencia,3,35.0,1.0,0.0,2018-11-24,13,17,11,9,2,38.0,130,11
13,Getafe,1,43.0,3.0,1.0,2018-11-25,13,17,12,11,1,50.0,130,12
13,Valladolid,0,26.0,0.0,0.0,2018-11-25,13,17,9,10,-1,26.0,130,13
13,Real_Betis,1,24.0,0.0,0.0,2018-11-25,13,16,13,17,-4,24.0,130,14
13,Celta_Vigo,1,34.0,3.0,3.0,2018-11-26,13,14,23,22,1,37.0,130,15
13,Villarreal,2,32.0,1.0,1.0,2018-11-25,13,14,13,14,-1,33.0,130,16
13,Leganes,1,35.0,0.0,0.0,2018-11-23,13,13,10,16,-6,35.0,130,17
13,Athletic_Club,1,47.0,1.0,1.0,2018-11-25,13,11,14,20,-6,48.0,130,18
13,Rayo_Vallecano,0,32.0,4.0,3.0,2018-11-24,13,7,14,28,-14,38.0,130,19
13,Huesca,2,39.0,1.0,1.0,2018-11-24,13,7,12,27,-15,40.0,130,20
14,Barcelona,2,26.0,2.0,1.0,2018-12-02,14,28,37,19,18,30.0,140,1
14,Sevilla,1,38.0,1.0,1.0,2018-12-02,14,27,26,15,11,39.0,140,2
14,Atletico_Madrid,1,41.0,1.0,1.0,2018-12-02,14,25,18,10,8,42.0,140,3
14,Alaves,1,33.0,1.0,0.0,2018-12-02,14,24,18,14,4,36.0,140,4
14,Real_Madrid,2,24.0,0.0,0.0,2018-12-01,14,23,22,19,3,24.0,140,5
14,Girona,1,28.0,1.0,0.0,2018-12-02,14,21,17,16,1,31.0,140,6
14,Espanyol,0,30.0,0.0,0.0,2018-12-01,14,21,17,16,1,30.0,140,7
14,Levante,3,46.0,2.0,2.0,2018-12-03,14,21,23,21,2,48.0,140,8
14,Getafe,3,46.0,3.0,1.0,2018-12-01,14,20,15,11,4,53.0,140,9
14,Real_Betis,1,28.0,0.0,0.0,2018-12-02,14,19,14,17,-3,28.0,140,10
14,Real_Sociedad,0,33.0,2.0,1.0,2018-12-02,14,19,17,16,1,37.0,140,11
14,Eibar,0,31.0,2.0,1.0,2018-11-30,14,18,15,19,-4,35.0,140,12
14,Celta_Vigo,2,36.0,3.0,3.0,2018-12-01,14,17,25,22,3,39.0,140,13
14,Valencia,0,38.0,1.0,0.0,2018-12-01,14,17,11,11,0,41.0,140,14
14,Valladolid,2,26.0,0.0,0.0,2018-12-01,14,17,11,14,-3,26.0,140,15
14,Leganes,4,38.0,0.0,0.0,2018-12-01,14,16,14,18,-4,38.0,140,16
14,Villarreal,0,36.0,1.0,1.0,2018-12-02,14,14,13,16,-3,37.0,140,17
14,Athletic_Club,0,52.0,2.0,1.0,2018-12-03,14,11,14,23,-9,56.0,140,18
14,Rayo_Vallecano,1,37.0,4.0,3.0,2018-11-30,14,10,15,28,-13,43.0,140,19
14,Huesca,0,42.0,1.0,1.0,2018-12-01,14,7,12,29,-17,43.0,140,20
15,Barcelona,4,26.0,2.0,1.0,2018-12-08,15,31,41,19,22,30.0,150,1
15,Sevilla,1,42.0,1.0,1.0,2018-12-08,15,28,27,16,11,43.0,150,2
15,Atletico_Madrid,3,46.0,1.0,1.0,2018-12-08,15,28,21,10,11,47.0,150,3
15,Real_Madrid,1,26.0,0.0,0.0,2018-12-09,15,26,23,19,4,26.0,150,4
15,Alaves,0,37.0,1.0,0.0,2018-12-08,15,24,18,17,1,40.0,150,5
15,Levante,4,48.0,2.0,2.0,2018-12-09,15,22,27,25,2,50.0,150,6
15,Real_Betis,2,30.0,0.0,0.0,2018-12-09,15,22,16,17,-1,30.0,150,7
15,Getafe,1,48.0,3.0,1.0,2018-12-07,15,21,16,12,4,55.0,150,8
