gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
4,Villarreal,1,15.0,1.0,1.0,2024-08-31,4,8,9,7,2,16.0,38,3
4,Real_Madrid,2,5.0,1.0,0.0,2024-09-01,4,8,7,2,5,8.0,38,4
4,Girona,2,5.0,0.0,0.0,2024-09-01,4,7,7,4,3,5.0,38,5
4,Alaves,2,10.0,1.0,0.0,2024-09-01,4,7,5,3,2,13.0,38,6
4,Osasuna,3,7.0,0.0,0.0,2024-09-01,4,7,5,7,-2,7.0,38,7
4,Celta_Vigo,2,8.0,1.0,0.0,2024-09-01,4,6,10,9,1,11.0,38,8
4,Mallorca,1,5.0,0.0,0.0,2024-08-31,4,5,2,2,0,5.0,38,9
4,Leganes,0,9.0,0.0,0.0,2024-08-31,4,5,3,3,0,9.0,38,10
4,Rayo_Vallecano,1,11.0,0.0,0.0,2024-08-31,4,4,4,5,-1,11.0,38,11
4,Real_Sociedad,0,9.0,1.0,0.0,2024-09-01,4,4,3,4,-1,12.0,38,12
4,Espanyol,2,9.0,0.0,0.0,2024-08-31,4,4,2,3,-1,9.0,38,13
4,Valladolid,0,7.0,0.0,0.0,2024-08-31,4,4,1,10,-9,7.0,38,14
4,Athletic_Club,0,13.0,0.0,0.0,2024-08-31,4,4,3,4,-1,13.0,38,15
4,Getafe,0,3.0,0.0,0.0,2024-09-01,3,3,1,1,0,3.0,38,16
4,Las_Palmas,0,3.0,0.0,0.0,2024-09-01,4,2,4,7,-3,3.0,38,17
4,Sevilla,0,9.0,1.0,0.0,2024-09-01,4,2,3,6,-3,12.0,38,18
4,Real_Betis,0,6.0,0.0,0.0,2024-09-01,3,2,1,3,-2,6.0,38,19
4,Valencia,1,8.0,0.0,0.0,2024-08-31,4,1,3,7,-4,8.0,38,20
