gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
2,Alaves,0,3.0,0.0,0.0,2017-08-26,2,0,0,3,-3,3.0,20,18
2,Villarreal,0,5.0,0.0,0.0,2017-08-25,2,0,0,4,-4,5.0,20,19
2,Las_Palmas,1,7.0,1.0,0.0,2017-08-26,2,0,1,6,-5,10.0,20,20
3,Barcelona,5,6.0,0.0,0.0,2017-09-09,3,9,9,0,9,6.0,30,1
3,Real_Sociedad,4,6.0,0.0,0.0,2017-09-10,3,9,10,4,6,6.0,30,2
3,Sevilla,3,4.0,1.0,0.0,2017-09-09,3,7,5,1,4,7.0,30,3
3,Athletic_Club,2,6.0,0.0,0.0,2017-09-10,3,7,3,0,3,6.0,30,4
3,Leganes,1,4.0,0.0,0.0,2017-09-08,3,6,3,2,1,4.0,30,5
3,Real_Madrid,1,8.0,2.0,1.0,2017-09-09,3,5,6,3,3,12.0,30,6
3,Valencia,0,9.0,0.0,0.0,2017-09-09,3,5,3,2,1,9.0,30,7
3,Atletico_Madrid,0,5.0,1.0,0.0,2017-09-09,3,5,7,3,4,8.0,30,8
3,Levante,1,6.0,1.0,1.0,2017-09-09,3,5,4,3,1,7.0,30,9
3,Getafe,2,7.0,1.0,1.0,2017-09-08,3,4,2,2,0,8.0,30,10
3,Girona,0,11.0,0.0,0.0,2017-09-10,3,4,3,4,-1,11.0,30,11
3,Villarreal,3,8.0,0.0,0.0,2017-09-10,3,3,3,5,-2,8.0,30,12
3,Real_Betis,1,3.0,0.0,0.0,2017-09-10,3,3,3,6,-3,3.0,30,13
3,Celta_Vigo,1,9.0,0.0,0.0,2017-09-10,3,3,4,5,-1,9.0,30,14
3,Las_Palmas,3,9.0,1.0,0.0,2017-09-11,3,3,4,7,-3,12.0,30,15
3,Eibar,0,7.0,1.0,1.0,2017-09-09,3,3,1,4,-3,8.0,30,16
3,Deportivo_La_Coruna,2,8.0,0.0,0.0,2017-09-10,3,1,4,9,-5,8.0,30,17
3,Espanyol,0,12.0,0.0,0.0,2017-09-09,3,1,1,7,-6,12.0,30,18
3,Malaga,1,9.0,0.0,0.0,2017-09-11,3,0,1,5,-4,9.0,30,19
3,Alaves,0,7.0,0.0,0.0,2017-09-10,3,0,0,4,-4,7.0,30,20
4,Barcelona,2,10.0,0.0,0.0,2017-09-16,4,12,11,1,10,10.0,40,1
4,Sevilla,1,9.0,1.0,0.0,2017-09-17,4,10,6,1,5,12.0,40,2
4,Real_Sociedad,1,9.0,0.0,0.0,2017-09-17,4,9,11,7,4,9.0,40,3
4,Real_Madrid,3,10.0,2.0,1.0,2017-09-17,4,8,9,4,5,14.0,40,4
4,Atletico_Madrid,1,7.0,1.0,0.0,2017-09-16,4,8,8,3,5,10.0,40,5
4,Athletic_Club,0,9.0,0.0,0.0,2017-09-17,4,7,3,1,2,9.0,40,6
4,Levante,1,8.0,1.0,1.0,2017-09-16,4,6,5,4,1,9.0,40,7
4,Valencia,1,10.0,0.0,0.0,2017-09-16,4,6,4,3,1,10.0,40,8
4,Villarreal,3,10.0,0.0,0.0,2017-09-17,4,6,6,5,1,10.0,40,9
4,Eibar,1,9.0,1.0,1.0,2017-09-15,4,6,2,4,-2,10.0,40,10
4,Real_Betis,2,5.0,0.0,0.0,2017-09-16,4,6,5,7,-2,5.0,40,11
4,Leganes,0,9.0,0.0,0.0,2017-09-15,4,6,3,3,0,9.0,40,12
4,Las_Palmas,1,11.0,1.0,0.0,2017-09-17,4,6,5,7,-2,14.0,40,13
4,Getafe,1,9.0,1.0,1.0,2017-09-16,4,4,3,4,-1,10.0,40,14
4,Girona,0,13.0,0.0,0.0,2017-09-17,4,4,3,5,-2,13.0,40,15
4,Espanyol,2,13.0,0.0,0.0,2017-09-18,4,4,3,8,-5,13.0,40,16
4,Celta_Vigo,1,13.0,0.0,0.0,2017-09-18,4,3,5,7,-2,13.0,40,17
4,Deportivo_La_Coruna,1,11.0,0.0,0.0,2017-09-16,4,1,5,11,-6,11.0,40,18
4,Malaga,0,11.0,0.0,0.0,2017-09-16,4,0,1,6,-5,11.0,40,19
4,Alaves,0,9.0,0.0,0.0,2017-09-17,4,0,0,7,-7,9.0,40,20
5,Barcelona,6,10.0,0.0,0.0,2017-09-19,5,15,17,2,15,10.0,50,1
5,Sevilla,1,11.0,1.0,0.0,2017-09-20,5,13,7,1,6,14.0,50,2
5,Atletico_Madrid,2,9.0,1.0,0.0,2017-09-20,5,11,10,4,6,12.0,50,3
5,Levante,3,10.0,1.0,1.0,2017-09-21,5,9,8,4,4,11.0,50,4
5,Valencia,5,10.0,0.0,0.0,2017-09-19,5,9,9,3,6,10.0,50,5
5,Real_Sociedad,0,11.0,1.0,1.0,2017-09-21,5,9,11,10,1,12.0,50,6
5,Real_Betis,1,8.0,0.0,0.0,2017-09-20,5,9,6,7,-1,8.0,50,7
5,Real_Madrid,0,10.0,2.0,1.0,2017-09-20,5,8,9,5,4,14.0,50,8
5,Villarreal,0,15.0,0.0,0.0,2017-09-21,5,7,6,5,1,15.0,50,9
5,Athletic_Club,1,9.0,0.0,0.0,2017-09-20,5,7,4,3,1,9.0,50,10
5,Leganes,0,11.0,0.0,0.0,2017-09-20,5,7,3,3,0,11.0,50,11
5,Las_Palmas,0,13.0,1.0,0.0,2017-09-20,5,6,5,8,-3,16.0,50,12
5,Eibar,1,11.0,1.0,1.0,2017-09-19,5,6,3,10,-7,12.0,50,13
5,Getafe,1,13.0,1.0,1.0,2017-09-21,5,5,4,5,-1,14.0,50,14
5,Girona,0,16.0,0.0,0.0,2017-09-20,5,5,3,5,-2,16.0,50,15
5,Espanyol,0,15.0,0.0,0.0,2017-09-21,5,5,3,8,-5,15.0,50,16
5,Celta_Vigo,1,15.0,0.0,0.0,2017-09-21,5,4,6,8,-2,15.0,50,17
5,Deportivo_La_Coruna,1,11.0,0.0,0.0,2017-09-20,5,4,6,11,-5,11.0,50,18
5,Alaves,0,11.0,0.0,0.0,2017-09-20,5,0,0,8,-8,11.0,50,19
5,Malaga,0,12.0,0.0,0.0,2017-09-19,5,0,1,11,-10,12.0,50,20
6,Barcelona,3,10.0,0.0,0.0,2017-09-23,6,18,20,2,18,10.0,60,1
6,Atletico_Madrid,2,13.0,1.0,0.0,2017-09-23,6,14,12,4,8,16.0,60,2
6,Sevilla,0,14.0,1.0,0.0,2017-09-23,6,13,7,3,4,17.0,60,3
6,Valencia,3,17.0,1.0,1.0,2017-09-24,6,12,12,5,7,18.0,60,4
6,Real_Betis,4,9.0,0.0,0.0,2017-09-25,6,12,10,7,3,9.0,60,5
6,Real_Madrid,2,12.0,2.0,1.0,2017-09-23,6,11,11,6,5,16.0,60,6
6,Leganes,2,14.0,0.0,0.0,2017-09-24,6,10,5,3,2,14.0,60,7
6,Levante,0,10.0,1.0,1.0,2017-09-25,6,9,8,8,0,11.0,60,8
6,Real_Sociedad,2,14.0,2.0,2.0,2017-09-24,6,9,13,13,0,16.0,60,9
6,Getafe,4,14.0,1.0,1.0,2017-09-24,6,8,8,5,3,15.0,60,10
6,Athletic_Club,3,11.0,0.0,0.0,2017-09-23,6,8,7,6,1,11.0,60,11
6,Espanyol,4,16.0,0.0,0.0,2017-09-24,6,8,7,9,-2,16.0,60,12
6,Celta_Vigo,4,16.0,0.0,0.0,2017-09-24,6,7,10,8,2,16.0,60,13
6,Villarreal,0,19.0,0.0,0.0,2017-09-24,6,7,6,9,-3,19.0,60,14
6,Las_Palmas,0,14.0,1.0,0.0,2017-09-24,6,6,5,10,-5,17.0,60,15
6,Eibar,0,13.0,1.0,1.0,2017-09-24,6,6,3,14,-11,14.0,60,16
6,Girona,0,19.0,0.0,0.0,2017-09-23,6,5,3,8,-5,19.0,60,17
6,Deportivo_La_Coruna,1,13.0,0.0,0.0,2017-09-24,6,4,7,15,-8,13.0,60,18
6,Malaga,3,19.0,1.0,1.0,2017-09-23,6,1,4,14,-10,20.0,60,19
6,Alaves,1,16.0,0.0,0.0,2017-09-23,6,0,1,10,-9,16.0,60,20
7,Barcelona,3,15.0,0.0,0.0,2017-10-01,7,21,23,2,21,15.0,70,1
7,Sevilla,2,16.0,1.0,0.0,2017-09-30,7,16,9,3,6,19.0,70,2
7,Valencia,3,20.0,1.0,1.0,2017-10-01,7,15,15,7,8,21.0,70,3
7,Atletico_Madrid,0,14.0,1.0,0.0,2017-09-30,7,15,12,4,8,17.0,70,4
7,Real_Madrid,2,14.0,2.0,1.0,2017-10-01,7,14,13,6,7,18.0,70,5
7,Real_Betis,4,12.0,0.0,0.0,2017-10-01,7,13,14,11,3,12.0,70,6
7,Leganes,0,16.0,0.0,0.0,2017-09-30,7,11,5,3,2,16.0,70,7
7,Real_Sociedad,4,17.0,2.0,2.0,2017-10-01,7,10,17,17,0,19.0,70,8
7,Villarreal,3,21.0,0.0,0.0,2017-10-01,7,10,9,9,0,21.0,70,9
7,Levante,0,12.0,1.0,1.0,2017-09-30,7,9,8,10,-2,13.0,70,10
7,Espanyol,0,18.0,0.0,0.0,2017-10-01,7,8,7,11,-4,18.0,70,11
7,Getafe,1,17.0,1.0,1.0,2017-09-30,7,8,9,7,2,18.0,70,12
7,Celta_Vigo,3,18.0,0.0,0.0,2017-09-29,7,8,13,11,2,18.0,70,13
7,Athletic_Club,2,15.0,0.0,0.0,2017-10-01,7,8,9,9,0,15.0,70,14
7,Deportivo_La_Coruna,2,19.0,0.0,0.0,2017-09-30,7,7,9,16,-7,19.0,70,15
7,Girona,3,24.0,0.0,0.0,2017-09-29,7,6,6,11,-5,24.0,70,16
7,Las_Palmas,0,15.0,1.0,0.0,2017-10-01,7,6,5,13,-8,18.0,70,17
7,Eibar,0,14.0,1.0,1.0,2017-10-01,7,6,3,17,-14,15.0,70,18
7,Alaves,2,20.0,0.0,0.0,2017-09-30,7,3,3,10,-7,20.0,70,19
7,Malaga,0,20.0,1.0,1.0,2017-09-30,7,1,4,16,-12,21.0,70,20
8,Barcelona,1,17.0,0.0,0.0,2017-10-14,8,22,24,3,21,17.0,80,1
8,Valencia,6,24.0,1.0,1.0,2017-10-15,8,18,21,10,11,25.0,80,2
8,Real_Madrid,2,17.0,2.0,1.0,2017-10-14,8,17,15,7,8,21.0,80,3
8,Atletico_Madrid,1,17.0,1.0,0.0,2017-10-14,8,16,13,5,8,20.0,80,4
8,Sevilla,0,21.0,1.0,0.0,2017-10-14,8,16,9,4,5,24.0,80,5
8,Leganes,2,19.0,0.0,0.0,2017-10-15,8,14,7,3,4,19.0,80,6
8,Real_Sociedad,2,18.0,2.0,2.0,2017-10-14,8,13,19,17,2,20.0,80,7
8,Villarreal,2,25.0,0.0,0.0,2017-10-15,8,13,11,10,1,25.0,80,8
8,Real_Betis,3,13.0,0.0,0.0,2017-10-15,8,13,17,17,0,13.0,80,9
8,Celta_Vigo,5,19.0,1.0,0.0,2017-10-16,8,11,18,13,5,22.0,80,10
8,Athletic_Club,1,20.0,0.0,0.0,2017-10-14,8,11,10,9,1,20.0,80,11
8,Levante,0,15.0,1.0,1.0,2017-10-13,8,10,8,10,-2,16.0,80,12
8,Espanyol,0,20.0,0.0,0.0,2017-10-13,8,9,7,11,-4,20.0,80,13
8,Deportivo_La_Coruna,0,21.0,0.0,0.0,2017-10-15,8,8,9,16,-7,21.0,80,14
8,Getafe,1,19.0,1.0,1.0,2017-10-14,8,8,10,9,1,20.0,80,15
8,Eibar,0,16.0,1.0,1.0,2017-10-15,8,7,3,17,-14,17.0,80,16
8,Girona,1,27.0,0.0,0.0,2017-10-15,8,6,7,13,-6,27.0,80,17
8,Las_Palmas,2,17.0,1.0,0.0,2017-10-16,8,6,7,18,-11,20.0,80,18
8,Alaves,0,21.0,0.0,0.0,2017-10-14,8,3,3,12,-9,21.0,80,19
8,Malaga,0,24.0,2.0,2.0,2017-10-15,8,1,4,18,-14,26.0,80,20
9,Barcelona,2,18.0,0.0,0.0,2017-10-21,9,25,26,3,23,18.0,90,1
9,Valencia,4,26.0,1.0,1.0,2017-10-21,9,21,25,10,15,27.0,90,2
9,Real_Madrid,3,18.0,2.0,1.0,2017-10-22,9,20,18,7,11,22.0,90,3
9,Atletico_Madrid,1,22.0,1.0,0.0,2017-10-22,9,19,14,5,9,25.0,90,4
9,Leganes,1,22.0,0.0,0.0,2017-10-22,9,17,8,3,5,22.0,90,5
9,Villarreal,4,26.0,0.0,0.0,2017-10-22,9,16,15,10,5,26.0,90,6
9,Real_Betis,2,15.0,0.0,0.0,2017-10-21,9,16,19,17,2,15.0,90,7
9,Sevilla,0,25.0,1.0,0.0,2017-10-21,9,16,9,8,1,28.0,90,8
9,Real_Sociedad,1,22.0,3.0,3.0,2017-10-23,9,14,20,18,2,25.0,90,9
9,Celta_Vigo,0,22.0,1.0,0.0,2017-10-22,9,11,18,14,4,25.0,90,10
9,Athletic_Club,0,24.0,0.0,0.0,2017-10-22,9,11,10,10,0,24.0,90,11
9,Levante,1,16.0,1.0,1.0,2017-10-21,9,11,9,11,-2,17.0,90,12
9,Espanyol,1,24.0,0.0,0.0,2017-10-23,9,10,8,12,-4,24.0,90,13
9,Getafe,1,22.0,1.0,1.0,2017-10-21,9,9,11,10,1,23.0,90,14
9,Girona,2,35.0,0.0,0.0,2017-10-23,9,9,9,14,-5,35.0,90,15
9,Deportivo_La_Coruna,1,24.0,0.0,0.0,2017-10-23,9,8,10,18,-8,24.0,90,16
9,Eibar,0,17.0,1.0,1.0,2017-10-22,9,7,3,20,-17,18.0,90,17
9,Las_Palmas,0,22.0,1.0,0.0,2017-10-22,9,6,7,22,-15,25.0,90,18
9,Alaves,0,23.0,0.0,0.0,2017-10-21,9,3,3,14,-11,23.0,90,19
9,Malaga,0,28.0,2.0,2.0,2017-10-21,9,1,4,20,-16,30.0,90,20
10,Barcelona,2,22.0,0.0,0.0,2017-10-28,10,28,28,3,25,22.0,100,1
10,Valencia,2,27.0,1.0,1.0,2017-10-28,10,24,27,11,16,28.0,100,2
10,Real_Madrid,1,19.0,2.0,1.0,2017-10-29,10,20,19,9,10,23.0,100,3
10,Atletico_Madrid,1,22.0,1.0,0.0,2017-10-28,10,20,15,6,9,25.0,100,4
10,Sevilla,2,25.0,1.0,0.0,2017-10-28,10,19,11,9,2,28.0,100,5
10,Villarreal,1,30.0,0.0,0.0,2017-10-28,10,17,16,11,5,30.0,100,6
10,Leganes,1,25.0,0.0,0.0,2017-10-28,10,17,9,5,4,25.0,100,7
10,Real_Betis,0,20.0,0.0,0.0,2017-10-30,10,16,19,18,1,20.0,100,8
10,Real_Sociedad,1,24.0,3.0,3.0,2017-10-29,10,14,21,20,1,27.0,100,9
10,Espanyol,1,26.0,0.0,0.0,2017-10-30,10,13,9,12,-3,26.0,100,10
10,Getafe,2,25.0,1.0,1.0,2017-10-29,10,12,13,11,2,26.0,100,11
10,Levante,2,19.0,1.0,1.0,2017-10-29,10,12,11,13,-2,20.0,100,12
10,Girona,2,37.0,0.0,0.0,2017-10-29,10,12,11,15,-4,37.0,100,13
10,Celta_Vigo,1,25.0,1.0,0.0,2017-10-29,10,11,19,16,3,28.0,100,14
10,Athletic_Club,0,25.0,0.0,0.0,2017-10-28,10,11,10,12,-2,25.0,100,15
10,Deportivo_La_Coruna,3,25.0,0.0,0.0,2017-10-30,10,11,13,19,-6,25.0,100,16
10,Eibar,2,18.0,1.0,1.0,2017-10-29,10,8,5,22,-17,19.0,100,17
10,Las_Palmas,1,23.0,1.0,0.0,2017-10-30,10,6,8,25,-17,26.0,100,18
10,Malaga,2,30.0,2.0,2.0,2017-10-29,10,4,6,21,-15,32.0,100,19
10,Alaves,1,28.0,0.0,0.0,2017-10-28,10,3,4,16,-12,28.0,100,20
11,Barcelona,2,23.0,0.0,0.0,2017-11-04,11,31,30,4,26,23.0,110,1
11,Valencia,3,28.0,1.0,1.0,2017-11-04,11,27,30,11,19,29.0,110,2
11,Real_Madrid,3,21.0,2.0,1.0,2017-11-05,11,23,22,9,13,25.0,110,3
11,Atletico_Madrid,1,24.0,1.0,0.0,2017-11-04,11,23,16,6,10,27.0,110,4
11,Villarreal,2,32.0,0.0,0.0,2017-11-05,11,20,18,11,7,32.0,110,5
11,Sevilla,1,25.0,1.0,0.0,2017-11-04,11,19,12,11,1,28.0,110,6
11,Real_Sociedad,3,24.0,3.0,3.0,2017-11-05,11,17,24,21,3,27.0,110,7
11,Real_Betis,2,22.0,0.0,0.0,2017-11-03,11,17,21,20,1,22.0,110,8
11,Leganes,0,27.0,0.0,0.0,2017-11-04,11,17,9,8,1,27.0,110,9
11,Girona,2,41.0,0.0,0.0,2017-11-05,11,15,13,16,-3,41.0,110,10
11,Celta_Vigo,3,27.0,1.0,0.0,2017-11-05,11,14,22,17,5,30.0,110,11
11,Getafe,2,31.0,1.0,1.0,2017-11-03,11,13,15,13,2,32.0,110,12
11,Espanyol,0,28.0,1.0,1.0,2017-11-04,11,13,9,13,-4,29.0,110,13
11,Levante,1,22.0,1.0,1.0,2017-11-05,11,12,12,15,-3,23.0,110,14
11,Athletic_Club,1,28.0,0.0,0.0,2017-11-05,11,11,11,15,-4,28.0,110,15
11,Deportivo_La_Coruna,0,29.0,0.0,0.0,2017-11-04,11,11,13,20,-7,29.0,110,16
11,Eibar,1,21.0,1.0,1.0,2017-11-05,11,8,6,25,-19,22.0,110,17
11,Alaves,1,35.0,0.0,0.0,2017-11-04,11,6,5,16,-11,35.0,110,18
11,Las_Palmas,0,24.0,1.0,0.0,2017-11-05,11,6,8,28,-20,27.0,110,19
11,Malaga,0,35.0,2.0,2.0,2017-11-05,11,4,6,23,-17,37.0,110,20
12,Barcelona,3,25.0,0.0,0.0,2017-11-18,12,34,33,4,29,25.0,120,1
12,Valencia,2,32.0,1.0,1.0,2017-11-19,12,30,32,11,21,33.0,120,2
12,Real_Madrid,0,23.0,2.0,1.0,2017-11-18,12,24,22,9,13,27.0,120,3
12,Atletico_Madrid,0,30.0,1.0,0.0,2017-11-18,12,24,16,6,10,33.0,120,4
12,Sevilla,2,28.0,1.0,0.0,2017-11-18,12,22,14,12,2,31.0,120,5
12,Villarreal,1,35.0,0.0,0.0,2017-11-19,12,21,19,12,7,35.0,120,6
12,Real_Sociedad,1,26.0,3.0,3.0,2017-11-17,12,18,25,22,3,29.0,120,7
12,Leganes,0,28.0,0.0,0.0,2017-11-18,12,17,9,11,-2,28.0,120,8
12,Real_Betis,0,24.0,1.0,0.0,2017-11-20,12,17,21,25,-4,27.0,120,9
12,Getafe,4,34.0,1.0,1.0,2017-11-18,12,16,19,14,5,35.0,120,10
12,Girona,1,45.0,0.0,0.0,2017-11-17,12,16,14,17,-3,45.0,120,11
12,Levante,2,26.0,1.0,1.0,2017-11-19,12,15,14,15,-1,27.0,120,12
12,Celta_Vigo,1,29.0,1.0,0.0,2017-11-18,12,14,23,19,4,32.0,120,13
12,Espanyol,0,28.0,1.0,1.0,2017-11-19,12,13,9,15,-6,29.0,120,14
12,Athletic_Club,1,29.0,0.0,0.0,2017-11-19,12,12,12,16,-4,29.0,120,15
12,Deportivo_La_Coruna,2,33.0,0.0,0.0,2017-11-19,12,11,15,23,-8,33.0,120,16
12,Eibar,5,23.0,1.0,1.0,2017-11-20,12,11,11,25,-14,24.0,120,17
12,Malaga,3,39.0,2.0,2.0,2017-11-19,12,7,9,25,-16,41.0,120,18
12,Alaves,1,38.0,0.0,0.0,2017-11-18,12,6,6,20,-14,38.0,120,19
12,Las_Palmas,0,25.0,1.0,0.0,2017-11-19,12,6,8,30,-22,28.0,120,20
13,Barcelona,1,25.0,0.0,0.0,2017-11-26,13,35,34,5,29,25.0,130,1
13,Valencia,1,36.0,1.0,1.0,2017-11-26,13,31,33,12,21,37.0,130,2
13,Atletico_Madrid,5,31.0,1.0,0.0,2017-11-25,13,27,21,6,15,34.0,130,3
13,Real_Madrid,3,24.0,2.0,1.0,2017-11-25,13,27,25,11,14,28.0,130,4
13,Sevilla,3,31.0,1.0,0.0,2017-11-26,13,25,17,14,3,34.0,130,5
13,Villarreal,2,39.0,1.0,1.0,2017-11-26,13,21,21,15,6,40.0,130,6
13,Real_Sociedad,2,30.0,4.0,4.0,2017-11-26,13,19,27,24,3,34.0,130,7
13,Real_Betis,2,26.0,1.0,0.0,2017-11-25,13,18,23,27,-4,29.0,130,8
13,Celta_Vigo,1,31.0,1.0,0.0,2017-11-24,13,17,24,19,5,34.0,130,9
13,Girona,2,46.0,0.0,0.0,2017-11-25,13,17,16,19,-3,46.0,130,10
13,Leganes,0,31.0,0.0,0.0,2017-11-24,13,17,9,12,-3,31.0,130,11
13,Espanyol,1,31.0,1.0,1.0,2017-11-27,13,16,10,15,-5,32.0,130,12
13,Getafe,0,40.0,1.0,1.0,2017-11-27,13,16,19,15,4,41.0,130,13
13,Levante,0,28.0,1.0,1.0,2017-11-25,13,15,14,20,-6,29.0,130,14
13,Eibar,2,26.0,2.0,1.0,2017-11-25,13,14,13,26,-13,30.0,130,15
13,Athletic_Club,2,30.0,0.0,0.0,2017-11-26,13,13,14,18,-4,30.0,130,16
13,Deportivo_La_Coruna,2,37.0,0.0,0.0,2017-11-26,13,12,17,25,-8,37.0,130,17
13,Las_Palmas,2,28.0,1.0,0.0,2017-11-26,13,7,10,32,-22,31.0,130,18
13,Malaga,2,41.0,2.0,2.0,2017-11-25,13,7,11,28,-17,43.0,130,19
13,Alaves,1,44.0,1.0,1.0,2017-11-25,13,6,7,22,-15,45.0,130,20
14,Barcelona,2,28.0,0.0,0.0,2017-12-02,14,36,36,7,29,28.0,140,1
14,Valencia,0,40.0,1.0,1.0,2017-12-03,14,31,33,13,20,41.0,140,2
14,Atletico_Madrid,2,32.0,1.0,0.0,2017-12-02,14,30,23,7,16,35.0,140,3
14,Real_Madrid,0,29.0,3.0,2.0,2017-12-02,14,28,25,11,14,34.0,140,4
14,Sevilla,2,32.0,1.0,0.0,2017-12-02,14,28,19,14,5,35.0,140,5
14,Villarreal,1,43.0,1.0,1.0,2017-12-03,14,21,22,18,4,44.0,140,6
14,Leganes,3,33.0,0.0,0.0,2017-12-03,14,20,12,13,-1,33.0,140,7
14,Getafe,1,48.0,2.0,2.0,2017-12-03,14,19,20,15,5,50.0,140,8
14,Real_Sociedad,1,32.0,4.0,4.0,2017-12-02,14,19,28,26,2,36.0,140,9
14,Real_Betis,0,33.0,2.0,1.0,2017-12-03,14,18,23,28,-5,37.0,140,10
14,Celta_Vigo,2,37.0,1.0,0.0,2017-12-02,14,18,26,21,5,40.0,140,11
14,Girona,2,47.0,0.0,0.0,2017-12-04,14,17,18,22,-4,47.0,140,12
14,Eibar,3,29.0,2.0,1.0,2017-12-03,14,17,16,27,-11,33.0,140,13
14,Levante,0,31.0,1.0,1.0,2017-12-01,14,16,14,20,-6,32.0,140,14
14,Espanyol,1,34.0,1.0,1.0,2017-12-03,14,16,11,18,-7,35.0,140,15
14,Athletic_Club,0,32.0,0.0,0.0,2017-12-02,14,14,14,18,-4,32.0,140,16
14,Deportivo_La_Coruna,0,40.0,0.0,0.0,2017-12-02,14,12,17,27,-10,40.0,140,17
14,Las_Palmas,1,29.0,1.0,0.0,2017-12-03,14,10,11,32,-21,32.0,140,18
14,Alaves,3,46.0,1.0,1.0,2017-12-04,14,9,10,24,-14,47.0,140,19
14,Malaga,0,42.0,2.0,2.0,2017-12-01,14,8,11,28,-17,44.0,140,20
15,Barcelona,2,29.0,0.0,0.0,2017-12-10,15,39,38,7,31,29.0,150,1
15,Valencia,2,42.0,1.0,1.0,2017-12-09,15,34,35,14,21,43.0,150,2
15,Atletico_Madrid,1,35.0,1.0,0.0,2017-12-10,15,33,24,7,17,38.0,150,3
15,Real_Madrid,5,29.0,3.0,2.0,2017-12-09,15,31,30,11,19,34.0,150,4
15,Sevilla,0,34.0,1.0,0.0,2017-12-09,15,28,19,19,0,37.0,150,5
15,Villarreal,0,45.0,2.0,1.0,2017-12-10,15,21,22,20,2,49.0,150,6
15,Getafe,0,49.0,2.0,2.0,2017-12-09,15,20,20,15,5,51.0,150,7
