,0
2006-01-01 00:00:00,237.3
2006-01-01 01:00:00,236.9
2006-01-01 02:00:00,235.6
2006-01-01 03:00:00,230.2
2006-01-01 04:00:00,225.0
2006-01-01 05:00:00,221.4
2006-01-01 06:00:00,214.7
2006-01-01 07:00:00,208.3
2006-01-01 08:00:00,204.8
2006-01-01 09:00:00,202.5
2006-01-01 10:00:00,203.4
2006-01-01 11:00:00,214.2
2006-01-01 12:00:00,225.5
2006-01-01 13:00:00,231.8
2006-01-01 14:00:00,244.7
2006-01-01 15:00:00,263.0
2006-01-01 16:00:00,269.8
2006-01-01 17:00:00,270.0
2006-01-01 18:00:00,276.3
2006-01-01 19:00:00,287.7
2006-01-01 20:00:00,303.3
2006-01-01 21:00:00,318.3
2006-01-01 22:00:00,329.6
2006-01-01 23:00:00,343.4
2006-01-02 00:00:00,341.6
2006-01-02 01:00:00,342.0
2006-01-02 02:00:00,346.8
2006-01-02 03:00:00,354.4
2006-01-02 04:00:00,2.6
2006-01-02 05:00:00,7.4
2006-01-02 06:00:00,10.8
2006-01-02 07:00:00,15.1
2006-01-02 08:00:00,18.3
2006-01-02 09:00:00,20.5
2006-01-02 10:00:00,22.1
2006-01-02 11:00:00,34.3
2006-01-02 12:00:00,24.7
2006-01-02 13:00:00,5.8
2006-01-02 14:00:00,1.3
2006-01-02 15:00:00,0.9
2006-01-02 16:00:00,2.5
2006-01-02 17:00:00,359.3
2006-01-02 18:00:00,1.4
2006-01-02 19:00:00,6.3
2006-01-02 20:00:00,9.7
2006-01-02 21:00:00,6.6
2006-01-02 22:00:00,5.1
2006-01-02 23:00:00,359.9
2006-01-03 00:00:00,355.2
2006-01-03 01:00:00,347.2
2006-01-03 02:00:00,343.8
2006-01-03 03:00:00,347.1
2006-01-03 04:00:00,347.6
2006-01-03 05:00:00,349.5
2006-01-03 06:00:00,357.2
2006-01-03 07:00:00,359.1
2006-01-03 08:00:00,1.2
2006-01-03 09:00:00,13.8
2006-01-03 10:00:00,29.7
2006-01-03 11:00:00,16.3
2006-01-03 12:00:00,357.7
2006-01-03 13:00:00,350.3
2006-01-03 14:00:00,345.0
2006-01-03 15:00:00,348.5
2006-01-03 16:00:00,5.2
2006-01-03 17:00:00,8.7
2006-01-03 18:00:00,26.0
2006-01-03 19:00:00,53.3
2006-01-03 20:00:00,64.0
2006-01-03 21:00:00,72.7
2006-01-03 22:00:00,82.6
2006-01-03 23:00:00,101.8
2006-01-04 00:00:00,106.7
2006-01-04 01:00:00,113.2
2006-01-04 02:00:00,119.2
2006-01-04 03:00:00,119.0
2006-01-04 04:00:00,115.3
2006-01-04 05:00:00,110.0
2006-01-04 06:00:00,97.0
2006-01-04 07:00:00,84.1
2006-01-04 08:00:00,77.7
2006-01-04 09:00:00,75.9
2006-01-04 10:00:00,75.8
2006-01-04 11:00:00,74.1
2006-01-04 12:00:00,71.1
2006-01-04 13:00:00,79.2
2006-01-04 14:00:00,74.4
2006-01-04 15:00:00,69.9
2006-01-04 16:00:00,65.5
2006-01-04 17:00:00,61.9
2006-01-04 18:00:00,61.7
2006-01-04 19:00:00,59.8
2006-01-04 20:00:00,57.0
2006-01-04 21:00:00,57.7
2006-01-04 22:00:00,56.5
2006-01-04 23:00:00,47.7
2006-01-05 00:00:00,45.9
2006-01-05 01:00:00,47.7
2006-01-05 02:00:00,47.9
2006-01-05 03:00:00,47.8
2006-01-05 04:00:00,51.1
2006-01-05 05:00:00,54.5
2006-01-05 06:00:00,55.7
2006-01-05 07:00:00,56.4
2006-01-05 08:00:00,57.3
2006-01-05 09:00:00,58.0
2006-01-05 10:00:00,56.0
2006-01-05 11:00:00,53.9
2006-01-05 12:00:00,68.3
2006-01-05 13:00:00,74.2
2006-01-05 14:00:00,72.4
2006-01-05 15:00:00,77.5
2006-01-05 16:00:00,67.1
2006-01-05 17:00:00,60.5
2006-01-05 18:00:00,62.5
2006-01-05 19:00:00,69.9
2006-01-05 20:00:00,79.3
2006-01-05 21:00:00,87.6
2006-01-05 22:00:00,94.8
2006-01-05 23:00:00,100.9
2006-01-06 00:00:00,105.1
2006-01-06 01:00:00,110.7
2006-01-06 02:00:00,110.5
2006-01-06 03:00:00,104.1
2006-01-06 04:00:00,100.4
2006-01-06 05:00:00,98.3
2006-01-06 06:00:00,91.3
2006-01-06 07:00:00,86.3
2006-01-06 08:00:00,87.6
2006-01-06 09:00:00,92.5
2006-01-06 10:00:00,96.5
2006-01-06 11:00:00,82.3
2006-01-06 12:00:00,81.6
2006-01-06 13:00:00,74.5
2006-01-06 14:00:00,68.8
2006-01-06 15:00:00,69.3
2006-01-06 16:00:00,72.9
2006-01-06 17:00:00,76.5
2006-01-06 18:00:00,77.5
2006-01-06 19:00:00,81.0
2006-01-06 20:00:00,84.4
2006-01-06 21:00:00,86.2
2006-01-06 22:00:00,86.0
2006-01-06 23:00:00,83.6
2006-01-07 00:00:00,87.4
2006-01-07 01:00:00,93.1
2006-01-07 02:00:00,98.4
2006-01-07 03:00:00,102.6
2006-01-07 04:00:00,107.3
2006-01-07 05:00:00,112.1
2006-01-07 06:00:00,116.9
2006-01-07 07:00:00,118.5
2006-01-07 08:00:00,118.2
2006-01-07 09:00:00,116.5
2006-01-07 10:00:00,115.0
2006-01-07 11:00:00,109.9
2006-01-07 12:00:00,113.8
2006-01-07 13:00:00,123.4
2006-01-07 14:00:00,116.6
2006-01-07 15:00:00,104.2
2006-01-07 16:00:00,98.0
2006-01-07 17:00:00,98.6
2006-01-07 18:00:00,104.3
2006-01-07 19:00:00,112.0
2006-01-07 20:00:00,115.1
2006-01-07 21:00:00,115.0
2006-01-07 22:00:00,114.4
2006-01-07 23:00:00,114.6
2006-01-08 00:00:00,112.4
2006-01-08 01:00:00,107.9
2006-01-08 02:00:00,102.9
2006-01-08 03:00:00,104.6
2006-01-08 04:00:00,109.0
2006-01-08 05:00:00,114.1
2006-01-08 06:00:00,118.1
2006-01-08 07:00:00,120.3
2006-01-08 08:00:00,122.5
2006-01-08 09:00:00,120.1
2006-01-08 10:00:00,118.3
2006-01-08 11:00:00,106.7
2006-01-08 12:00:00,117.5
2006-01-08 13:00:00,124.3
2006-01-08 14:00:00,126.5
2006-01-08 15:00:00,125.1
2006-01-08 16:00:00,126.8
2006-01-08 17:00:00,127.6
