gameweek,team,goals,yellow_cards,red_cards,second_yellow_cards,date_of_match,matches_played,points,goals_for,goals_against,goal_difference,fairplay,index,rank
2,Valladolid,1,8.0,0.0,0.0,2019-08-24,2,4,3,2,1,8.0,20,4
2,Athletic_Club,1,2.0,0.0,0.0,2019-08-24,2,4,2,1,1,2.0,20,5
2,Real_Sociedad,1,6.0,0.0,0.0,2019-08-25,2,4,2,1,1,6.0,20,6
2,Alaves,0,5.0,0.0,0.0,2019-08-25,2,4,1,0,1,5.0,20,7
2,Osasuna,0,8.0,0.0,0.0,2019-08-24,2,4,1,0,1,8.0,20,8
2,Barcelona,5,2.0,0.0,0.0,2019-08-25,2,3,5,3,2,2.0,20,9
2,Levante,2,2.0,0.0,0.0,2019-08-23,2,3,2,2,0,2.0,20,10
2,Mallorca,0,3.0,0.0,0.0,2019-08-25,2,3,2,2,0,3.0,20,11
2,Celta_Vigo,1,6.0,0.0,0.0,2019-08-24,2,3,2,3,-1,6.0,20,12
2,Villarreal,1,5.0,0.0,0.0,2019-08-23,2,1,5,6,-1,5.0,20,13
2,Granada,0,2.0,0.0,0.0,2019-08-23,2,1,4,5,-1,2.0,20,14
2,Eibar,0,7.0,0.0,0.0,2019-08-24,2,1,1,2,-1,7.0,20,15
2,Valencia,0,6.0,1.0,1.0,2019-08-24,2,1,1,2,-1,7.0,20,16
2,Getafe,1,6.0,1.0,0.0,2019-08-24,2,1,1,2,-1,9.0,20,17
2,Espanyol,0,3.0,0.0,0.0,2019-08-25,2,1,0,2,-2,3.0,20,18
2,Leganes,0,5.0,1.0,0.0,2019-08-25,2,0,0,2,-2,8.0,20,19
2,Real_Betis,2,3.0,1.0,0.0,2019-08-25,2,0,3,7,-4,6.0,20,20
3,Atletico_Madrid,3,8.0,1.0,1.0,2019-09-01,3,9,5,2,3,9.0,30,1
3,Athletic_Club,2,4.0,0.0,0.0,2019-08-30,3,7,4,1,3,4.0,30,2
3,Sevilla,1,7.0,0.0,0.0,2019-08-30,3,7,4,1,3,7.0,30,3
3,Levante,2,4.0,0.0,0.0,2019-08-31,3,6,4,2,2,4.0,30,4
3,Real_Madrid,2,8.0,2.0,1.0,2019-09-01,3,5,6,4,2,12.0,30,5
3,Osasuna,2,11.0,0.0,0.0,2019-08-31,3,5,3,2,1,11.0,30,6
3,Alaves,1,6.0,0.0,0.0,2019-08-31,3,5,2,1,1,6.0,30,7
3,Celta_Vigo,1,8.0,0.0,0.0,2019-08-30,3,4,3,4,-1,8.0,30,8
3,Valencia,2,6.0,1.0,1.0,2019-09-01,3,4,3,2,1,7.0,30,9
3,Real_Sociedad,0,8.0,0.0,0.0,2019-08-30,3,4,2,3,-1,8.0,30,10
3,Granada,3,5.0,0.0,0.0,2019-09-01,3,4,7,5,2,5.0,30,11
3,Barcelona,2,6.0,0.0,0.0,2019-08-31,3,4,7,5,2,6.0,30,12
3,Valladolid,0,10.0,0.0,0.0,2019-08-31,3,4,3,4,-1,10.0,30,13
3,Mallorca,0,4.0,0.0,0.0,2019-09-01,3,3,2,4,-2,4.0,30,14
3,Real_Betis,2,7.0,1.0,0.0,2019-08-31,3,3,5,8,-3,10.0,30,15
3,Villarreal,2,6.0,0.0,0.0,2019-09-01,3,2,7,8,-1,6.0,30,16
3,Getafe,1,9.0,1.0,0.0,2019-08-31,3,2,2,3,-1,12.0,30,17
3,Eibar,2,10.0,0.0,0.0,2019-09-01,3,1,3,5,-2,10.0,30,18
3,Espanyol,0,5.0,0.0,0.0,2019-09-01,3,1,0,5,-5,5.0,30,19
3,Leganes,1,7.0,1.0,0.0,2019-08-31,3,0,1,4,-3,10.0,30,20
4,Sevilla,1,12.0,0.0,0.0,2019-09-15,4,10,5,1,4,12.0,40,1
4,Atletico_Madrid,0,11.0,1.0,1.0,2019-09-14,4,9,5,4,1,12.0,40,2
4,Real_Madrid,3,10.0,2.0,1.0,2019-09-14,4,8,9,6,3,14.0,40,3
4,Athletic_Club,0,7.0,0.0,0.0,2019-09-13,4,8,4,1,3,7.0,40,4
4,Barcelona,5,7.0,0.0,0.0,2019-09-14,4,7,12,7,5,7.0,40,5
4,Granada,2,7.0,0.0,0.0,2019-09-15,4,7,9,5,4,7.0,40,6
4,Real_Sociedad,2,9.0,0.0,0.0,2019-09-14,4,7,4,3,1,9.0,40,7
4,Levante,2,6.0,0.0,0.0,2019-09-14,4,6,6,5,1,6.0,40,8
4,Osasuna,1,12.0,0.0,0.0,2019-09-15,4,6,4,3,1,12.0,40,9
4,Villarreal,3,6.0,0.0,0.0,2019-09-14,4,5,10,8,2,6.0,40,10
4,Alaves,0,11.0,0.0,0.0,2019-09-15,4,5,2,2,0,11.0,40,11
4,Valladolid,1,10.0,0.0,0.0,2019-09-15,4,5,4,5,-1,10.0,40,12
4,Celta_Vigo,0,12.0,2.0,0.0,2019-09-15,4,4,3,6,-3,18.0,40,13
4,Valencia,2,10.0,1.0,1.0,2019-09-14,4,4,5,7,-2,11.0,40,14
4,Mallorca,0,8.0,0.0,0.0,2019-09-13,4,4,2,4,-2,8.0,40,15
4,Real_Betis,1,10.0,3.0,0.0,2019-09-15,4,4,6,9,-3,19.0,40,16
4,Espanyol,2,9.0,1.0,1.0,2019-09-15,4,4,2,6,-4,10.0,40,17
4,Getafe,1,15.0,1.0,0.0,2019-09-15,4,3,3,4,-1,18.0,40,18
4,Eibar,1,12.0,0.0,0.0,2019-09-15,4,1,4,7,-3,12.0,40,19
4,Leganes,0,9.0,1.0,0.0,2019-09-14,4,0,1,7,-6,12.0,40,20
5,Athletic_Club,2,8.0,0.0,0.0,2019-09-22,5,11,6,1,5,8.0,50,1
5,Real_Madrid,1,12.0,2.0,1.0,2019-09-22,5,11,10,6,4,16.0,50,2
5,Real_Sociedad,3,9.0,0.0,0.0,2019-09-22,5,10,7,4,3,9.0,50,3
5,Sevilla,0,15.0,0.0,0.0,2019-09-22,5,10,5,2,3,15.0,50,4
5,Granada,2,10.0,0.0,0.0,2019-09-21,5,10,11,5,6,10.0,50,5
5,Atletico_Madrid,0,14.0,1.0,1.0,2019-09-21,5,10,5,4,1,15.0,50,6
5,Villarreal,2,8.0,0.0,0.0,2019-09-21,5,8,12,8,4,8.0,50,7
5,Barcelona,0,9.0,0.0,0.0,2019-09-21,5,7,12,9,3,9.0,50,8
5,Osasuna,0,13.0,0.0,0.0,2019-09-20,5,7,4,3,1,13.0,50,9
5,Levante,0,6.0,0.0,0.0,2019-09-21,5,7,6,5,1,6.0,50,10
5,Getafe,4,19.0,1.0,0.0,2019-09-22,5,6,7,6,1,22.0,50,11
5,Valladolid,0,11.0,0.0,0.0,2019-09-21,5,5,4,7,-3,11.0,50,12
5,Celta_Vigo,0,17.0,2.0,0.0,2019-09-21,5,5,3,6,-3,23.0,50,13
5,Real_Betis,0,12.0,3.0,0.0,2019-09-20,5,5,6,9,-3,21.0,50,14
5,Valencia,1,13.0,1.0,1.0,2019-09-22,5,5,6,8,-2,14.0,50,15
5,Alaves,0,15.0,0.0,0.0,2019-09-22,5,5,2,4,-2,15.0,50,16
5,Mallorca,2,12.0,0.0,0.0,2019-09-22,5,4,4,8,-4,12.0,50,17
5,Espanyol,1,10.0,1.0,1.0,2019-09-22,5,4,3,9,-6,11.0,50,18
5,Eibar,0,14.0,0.0,0.0,2019-09-21,5,2,4,7,-3,14.0,50,19
5,Leganes,1,13.0,1.0,0.0,2019-09-22,5,1,2,8,-6,16.0,50,20
6,Real_Madrid,2,14.0,2.0,1.0,2019-09-25,6,14,12,6,6,18.0,60,1
6,Real_Sociedad,3,10.0,0.0,0.0,2019-09-26,6,13,10,4,6,10.0,60,2
6,Atletico_Madrid,2,19.0,2.0,2.0,2019-09-25,6,13,7,4,3,21.0,60,3
6,Athletic_Club,1,9.0,0.0,0.0,2019-09-25,6,12,7,2,5,9.0,60,4
6,Granada,1,12.0,0.0,0.0,2019-09-24,6,11,12,6,6,12.0,60,5
6,Barcelona,2,13.0,0.0,0.0,2019-09-24,6,10,14,10,4,13.0,60,6
6,Sevilla,2,19.0,0.0,0.0,2019-09-26,6,10,7,5,2,19.0,60,7
6,Villarreal,1,10.0,0.0,0.0,2019-09-24,6,8,13,10,3,10.0,60,8
6,Real_Betis,3,14.0,3.0,0.0,2019-09-24,6,8,9,10,-1,23.0,60,9
6,Getafe,3,23.0,1.0,0.0,2019-09-25,6,7,10,9,1,26.0,60,10
6,Levante,1,8.0,0.0,0.0,2019-09-24,6,7,7,8,-1,8.0,60,11
6,Osasuna,0,15.0,0.0,0.0,2019-09-25,6,7,4,5,-1,15.0,60,12
6,Celta_Vigo,1,19.0,2.0,0.0,2019-09-26,6,6,4,7,-3,25.0,60,13
6,Valencia,3,14.0,1.0,1.0,2019-09-25,6,6,9,11,-2,15.0,60,14
6,Valladolid,1,14.0,0.0,0.0,2019-09-24,6,6,5,8,-3,14.0,60,15
6,Espanyol,1,15.0,1.0,1.0,2019-09-26,6,5,4,10,-6,16.0,60,16
6,Alaves,0,19.0,1.0,1.0,2019-09-26,6,5,2,7,-5,20.0,60,17
6,Eibar,3,17.0,0.0,0.0,2019-09-26,6,5,7,9,-2,17.0,60,18
6,Mallorca,0,15.0,0.0,0.0,2019-09-25,6,4,4,10,-6,15.0,60,19
6,Leganes,1,13.0,1.0,0.0,2019-09-25,6,2,3,9,-6,16.0,60,20
7,Real_Madrid,0,16.0,2.0,1.0,2019-09-28,7,15,12,6,6,20.0,70,1
7,Granada,1,15.0,0.0,0.0,2019-09-28,7,14,13,6,7,15.0,70,2
7,Atletico_Madrid,0,20.0,2.0,2.0,2019-09-28,7,14,7,4,3,22.0,70,3
7,Sevilla,3,20.0,0.0,0.0,2019-09-29,7,13,10,7,3,20.0,70,4
7,Barcelona,2,17.0,1.0,1.0,2019-09-28,7,13,16,10,6,18.0,70,5
7,Real_Sociedad,2,11.0,0.0,0.0,2019-09-29,7,13,12,7,5,11.0,70,6
7,Athletic_Club,0,11.0,0.0,0.0,2019-09-28,7,12,7,3,4,11.0,70,7
7,Villarreal,5,12.0,0.0,0.0,2019-09-27,7,11,18,11,7,12.0,70,8
7,Valencia,1,19.0,1.0,1.0,2019-09-28,7,9,10,11,-1,20.0,70,9
7,Valladolid,2,14.0,0.0,0.0,2019-09-29,7,9,7,8,-1,14.0,70,10
7,Real_Betis,1,16.0,3.0,0.0,2019-09-27,7,8,10,15,-5,25.0,70,11
7,Osasuna,1,15.0,0.0,0.0,2019-09-29,7,8,5,6,-1,15.0,70,12
7,Alaves,2,21.0,1.0,1.0,2019-09-29,7,8,4,7,-3,22.0,70,13
7,Eibar,2,20.0,0.0,0.0,2019-09-29,7,8,9,9,0,20.0,70,14
7,Levante,1,14.0,1.0,1.0,2019-09-29,7,8,8,9,-1,15.0,70,15
7,Getafe,0,27.0,1.0,0.0,2019-09-28,7,7,10,11,-1,30.0,70,16
7,Celta_Vigo,0,20.0,2.0,0.0,2019-09-29,7,6,4,9,-5,26.0,70,17
7,Espanyol,0,17.0,2.0,1.0,2019-09-29,7,5,4,12,-8,21.0,70,18
7,Mallorca,0,18.0,0.0,0.0,2019-09-29,7,4,4,12,-8,18.0,70,19
7,Leganes,0,17.0,1.0,0.0,2019-09-28,7,2,3,10,-7,20.0,70,20
8,Real_Madrid,4,20.0,2.0,1.0,2019-10-05,8,18,16,8,8,24.0,80,1
8,Barcelona,4,22.0,3.0,1.0,2019-10-06,8,16,20,10,10,29.0,80,2
8,Atletico_Madrid,0,24.0,2.0,2.0,2019-10-06,8,15,7,4,3,26.0,80,3
8,Granada,2,20.0,0.0,0.0,2019-10-05,8,14,15,10,5,20.0,80,4
8,Sevilla,0,23.0,0.0,0.0,2019-10-06,8,13,10,11,-1,23.0,80,5
8,Real_Sociedad,1,13.0,1.0,1.0,2019-10-06,8,13,13,9,4,14.0,80,6
8,Valencia,2,20.0,1.0,1.0,2019-10-05,8,12,12,12,0,21.0,80,7
8,Athletic_Club,0,16.0,0.0,0.0,2019-10-06,8,12,7,4,3,16.0,80,8
8,Levante,2,19.0,1.0,1.0,2019-10-05,8,11,10,10,0,20.0,80,9
8,Osasuna,2,17.0,0.0,0.0,2019-10-05,8,11,7,7,0,17.0,80,10
8,Villarreal,1,14.0,0.0,0.0,2019-10-05,8,11,19,13,6,14.0,80,11
8,Getafe,2,31.0,1.0,0.0,2019-10-06,8,10,12,12,0,34.0,80,12
8,Valladolid,0,20.0,0.0,0.0,2019-10-06,8,10,7,8,-1,20.0,80,13
8,Eibar,1,26.0,1.0,1.0,2019-10-04,8,9,10,10,0,27.0,80,14
8,Real_Betis,1,19.0,3.0,0.0,2019-10-04,8,9,11,16,-5,28.0,80,15
8,Celta_Vigo,1,20.0,2.0,0.0,2019-10-06,8,9,5,9,-4,26.0,80,16
8,Alaves,1,24.0,1.0,1.0,2019-10-05,8,8,5,9,-4,25.0,80,17
8,Mallorca,2,19.0,0.0,0.0,2019-10-06,8,7,6,12,-6,19.0,80,18
8,Espanyol,0,20.0,2.0,1.0,2019-10-06,8,5,4,14,-10,24.0,80,19
8,Leganes,1,20.0,1.0,0.0,2019-10-05,8,2,4,12,-8,23.0,80,20
9,Barcelona,3,22.0,3.0,1.0,2019-10-19,9,19,23,10,13,29.0,90,1
9,Real_Madrid,0,22.0,3.0,2.0,2019-10-19,9,18,16,9,7,27.0,90,2
9,Granada,1,21.0,0.0,0.0,2019-10-18,9,17,16,10,6,21.0,90,3
9,Sevilla,1,25.0,0.0,0.0,2019-10-20,9,16,11,11,0,25.0,90,4
9,Real_Sociedad,3,17.0,1.0,1.0,2019-10-20,9,16,16,10,6,18.0,90,5
9,Atletico_Madrid,1,26.0,2.0,2.0,2019-10-19,9,16,8,5,3,28.0,90,6
9,Villarreal,1,15.0,0.0,0.0,2019-10-20,9,14,20,13,7,15.0,90,7
9,Valencia,1,21.0,2.0,1.0,2019-10-19,9,13,13,13,0,25.0,90,8
9,Getafe,2,32.0,1.0,0.0,2019-10-19,9,13,14,12,2,35.0,90,9
9,Athletic_Club,1,18.0,0.0,0.0,2019-10-20,9,13,8,5,3,18.0,90,10
9,Levante,0,21.0,1.0,1.0,2019-10-20,9,11,10,11,-1,22.0,90,11
9,Alaves,2,29.0,1.0,1.0,2019-10-20,9,11,7,9,-2,30.0,90,12
9,Osasuna,0,25.0,1.0,1.0,2019-10-18,9,11,7,8,-1,26.0,90,13
9,Valladolid,1,23.0,0.0,0.0,2019-10-20,9,11,8,9,-1,23.0,90,14
9,Mallorca,1,21.0,0.0,0.0,2019-10-19,9,10,7,12,-5,21.0,90,15
9,Eibar,0,31.0,1.0,1.0,2019-10-19,9,9,10,13,-3,32.0,90,16
9,Real_Betis,1,21.0,3.0,0.0,2019-10-20,9,9,12,19,-7,30.0,90,17
9,Celta_Vigo,0,21.0,2.0,0.0,2019-10-20,9,9,5,11,-6,27.0,90,18
9,Espanyol,0,22.0,2.0,1.0,2019-10-20,9,5,4,15,-11,26.0,90,19
9,Leganes,0,24.0,1.0,0.0,2019-10-19,9,2,4,14,-10,27.0,90,20
10,Granada,1,24.0,0.0,0.0,2019-10-27,10,20,17,10,7,24.0,99,1
10,Sevilla,2,27.0,0.0,0.0,2019-10-27,10,19,13,11,2,27.0,99,2
10,Real_Sociedad,1,19.0,1.0,1.0,2019-10-27,10,19,17,10,7,20.0,99,3
10,Atletico_Madrid,2,28.0,2.0,2.0,2019-10-26,10,19,10,5,5,30.0,99,4
10,Villarreal,4,17.0,0.0,0.0,2019-10-25,10,17,24,14,10,17.0,99,5
10,Valladolid,2,24.0,0.0,0.0,2019-10-26,10,14,10,9,1,24.0,99,6
10,Osasuna,3,26.0,1.0,1.0,2019-10-27,10,14,10,9,1,27.0,99,7
10,Valencia,1,22.0,3.0,1.0,2019-10-27,10,13,14,16,-2,29.0,99,8
10,Getafe,0,35.0,1.0,0.0,2019-10-27,10,13,14,14,0,38.0,99,9
10,Athletic_Club,0,20.0,0.0,0.0,2019-10-26,10,13,8,7,1,20.0,99,10
10,Alaves,1,31.0,1.0,1.0,2019-10-25,10,11,8,13,-5,32.0,99,11
10,Levante,0,23.0,1.0,1.0,2019-10-27,10,11,10,12,-2,24.0,99,12
10,Mallorca,0,22.0,0.0,0.0,2019-10-26,10,10,7,13,-6,22.0,99,13
10,Eibar,0,33.0,1.0,1.0,2019-10-26,10,9,10,15,-5,34.0,99,14
10,Real_Betis,0,25.0,3.0,0.0,2019-10-27,10,9,12,20,-8,34.0,99,15
10,Celta_Vigo,0,26.0,3.0,1.0,2019-10-27,10,9,5,12,-7,33.0,99,16
10,Espanyol,1,25.0,2.0,1.0,2019-10-27,10,8,5,15,-10,29.0,99,17
10,Leganes,1,28.0,1.0,0.0,2019-10-26,10,5,5,14,-9,31.0,99,18
11,Barcelona,5,22.0,3.0,1.0,2019-10-29,10,22,28,11,17,29.0,109,1
11,Real_Madrid,5,23.0,3.0,2.0,2019-10-30,10,21,21,9,12,28.0,109,2
11,Sevilla,1,30.0,0.0,0.0,2019-10-30,11,20,14,12,2,30.0,109,3
11,Granada,1,29.0,0.0,0.0,2019-10-31,11,20,18,13,5,29.0,109,4
11,Atletico_Madrid,1,31.0,2.0,2.0,2019-10-29,11,20,11,6,5,33.0,109,5
11,Real_Sociedad,1,22.0,1.0,1.0,2019-10-30,11,19,18,12,6,23.0,109,6
11,Villarreal,1,20.0,0.0,0.0,2019-10-31,11,17,25,16,9,20.0,109,7
11,Athletic_Club,3,20.0,0.0,0.0,2019-10-30,11,16,11,7,4,20.0,109,8
11,Getafe,3,40.0,1.0,0.0,2019-10-31,11,16,17,15,2,43.0,109,9
11,Osasuna,2,31.0,1.0,1.0,2019-10-31,11,15,12,11,1,32.0,109,10
11,Levante,2,27.0,1.0,1.0,2019-10-30,11,14,12,13,-1,28.0,109,11
11,Valencia,1,27.0,3.0,1.0,2019-10-30,11,14,15,17,-2,34.0,109,12
11,Valladolid,1,27.0,0.0,0.0,2019-10-29,11,14,11,14,-3,27.0,109,13
11,Eibar,2,33.0,1.0,1.0,2019-10-31,11,12,12,16,-4,34.0,109,14
11,Real_Betis,2,31.0,3.0,0.0,2019-10-30,11,12,14,21,-7,40.0,109,15
11,Alaves,1,34.0,1.0,1.0,2019-10-29,11,12,9,14,-5,35.0,109,16
11,Mallorca,2,23.0,0.0,0.0,2019-10-31,11,11,9,15,-6,23.0,109,17
11,Celta_Vigo,1,27.0,3.0,1.0,2019-10-30,11,9,6,14,-8,34.0,109,18
11,Espanyol,0,26.0,2.0,1.0,2019-10-30,11,8,5,18,-13,30.0,109,19
11,Leganes,0,33.0,1.0,0.0,2019-10-30,11,5,5,19,-14,36.0,109,20
12,Barcelona,1,28.0,3.0,1.0,2019-11-02,11,22,29,14,15,35.0,119,1
12,Real_Madrid,0,25.0,3.0,2.0,2019-11-02,11,22,21,9,12,30.0,119,2
12,Real_Sociedad,2,24.0,1.0,1.0,2019-11-03,12,22,20,13,7,25.0,119,3
12,Atletico_Madrid,1,34.0,2.0,2.0,2019-11-02,12,21,12,7,5,36.0,119,4
12,Sevilla,1,34.0,0.0,0.0,2019-11-02,12,21,15,13,2,34.0,119,5
12,Granada,1,29.0,0.0,0.0,2019-11-03,12,20,19,15,4,29.0,119,6
12,Getafe,1,43.0,1.0,0.0,2019-11-03,12,19,18,15,3,46.0,119,7
12,Osasuna,4,35.0,1.0,1.0,2019-11-03,12,18,16,13,3,36.0,119,8
12,Villarreal,0,22.0,0.0,0.0,2019-11-03,12,18,25,16,9,22.0,119,9
12,Levante,3,28.0,1.0,1.0,2019-11-02,12,17,15,14,1,29.0,119,10
12,Valencia,2,28.0,3.0,1.0,2019-11-02,12,17,17,18,-1,35.0,119,11
12,Athletic_Club,0,20.0,0.0,0.0,2019-11-03,12,17,11,7,4,20.0,119,12
12,Valladolid,3,32.0,0.0,0.0,2019-11-03,12,17,14,14,0,32.0,119,13
12,Eibar,2,35.0,1.0,1.0,2019-11-03,12,15,14,17,-3,36.0,119,14
12,Real_Betis,0,35.0,3.0,0.0,2019-11-02,12,13,14,21,-7,44.0,119,15
12,Alaves,2,36.0,1.0,1.0,2019-11-03,12,12,11,18,-7,37.0,119,16
12,Mallorca,0,27.0,0.0,0.0,2019-11-03,12,11,9,18,-9,27.0,119,17
12,Celta_Vigo,0,30.0,3.0,1.0,2019-11-03,12,9,6,15,-9,37.0,119,18
12,Espanyol,1,26.0,2.0,1.0,2019-11-02,12,8,6,20,-14,30.0,119,19
12,Leganes,1,38.0,1.0,0.0,2019-11-03,12,5,6,21,-15,41.0,119,20
13,Barcelona,4,32.0,3.0,1.0,2019-11-09,12,25,33,15,18,39.0,129,1
13,Real_Madrid,4,25.0,3.0,2.0,2019-11-09,12,25,25,9,16,30.0,129,2
13,Atletico_Madrid,3,36.0,2.0,2.0,2019-11-10,13,24,15,8,7,38.0,129,3
13,Sevilla,2,37.0,0.0,0.0,2019-11-10,13,24,17,14,3,37.0,129,4
13,Real_Sociedad,1,26.0,1.0,1.0,2019-11-08,13,23,21,14,7,27.0,129,5
13,Valencia,2,28.0,3.0,1.0,2019-11-09,13,20,19,18,1,35.0,129,6
13,Getafe,0,45.0,1.0,0.0,2019-11-10,13,20,18,15,3,48.0,129,7
13,Athletic_Club,2,23.0,0.0,0.0,2019-11-10,13,20,13,8,5,23.0,129,8
13,Granada,0,34.0,0.0,0.0,2019-11-09,13,20,19,17,2,34.0,129,9
13,Osasuna,0,39.0,1.0,1.0,2019-11-10,13,19,16,13,3,40.0,129,10
13,Villarreal,1,25.0,0.0,0.0,2019-11-10,13,18,26,19,7,25.0,129,11
13,Levante,1,30.0,1.0,1.0,2019-11-10,13,17,16,16,0,31.0,129,12
13,Valladolid,0,35.0,0.0,0.0,2019-11-09,13,17,14,17,-3,35.0,129,13
13,Alaves,3,39.0,1.0,1.0,2019-11-09,13,15,14,18,-4,40.0,129,14
13,Eibar,0,35.0,1.0,1.0,2019-11-09,13,15,14,21,-7,36.0,129,15
13,Mallorca,3,29.0,0.0,0.0,2019-11-10,13,14,12,19,-7,29.0,129,16
13,Real_Betis,1,37.0,3.0,0.0,2019-11-10,13,13,15,23,-8,46.0,129,17
13,Celta_Vigo,1,31.0,3.0,1.0,2019-11-09,13,9,7,19,-12,38.0,129,18
13,Espanyol,1,28.0,2.0,1.0,2019-11-10,13,8,7,23,-16,32.0,129,19
13,Leganes,1,44.0,2.0,1.0,2019-11-08,13,6,7,22,-15,48.0,129,20
14,Barcelona,2,34.0,3.0,1.0,2019-11-23,13,28,35,16,19,41.0,139,1
14,Real_Madrid,3,26.0,3.0,2.0,2019-11-23,13,28,28,10,18,31.0,139,2
14,Sevilla,1,41.0,1.0,1.0,2019-11-24,14,27,18,14,4,42.0,139,3
14,Atletico_Madrid,1,39.0,2.0,2.0,2019-11-23,14,25,16,9,7,41.0,139,4
14,Athletic_Club,2,26.0,0.0,0.0,2019-11-24,14,23,15,9,6,26.0,139,5
14,Real_Sociedad,1,27.0,1.0,1.0,2019-11-23,14,23,22,17,5,28.0,139,6
14,Getafe,1,49.0,1.0,0.0,2019-11-24,14,21,19,16,3,52.0,139,7
14,Granada,1,38.0,0.0,0.0,2019-11-23,14,21,20,18,2,38.0,139,8
14,Levante,2,32.0,2.0,2.0,2019-11-22,14,20,18,17,1,34.0,139,9
14,Valencia,1,30.0,3.0,1.0,2019-11-23,14,20,20,20,0,37.0,139,10
14,Osasuna,1,43.0,1.0,1.0,2019-11-24,14,19,17,15,2,44.0,139,11
14,Villarreal,1,28.0,0.0,0.0,2019-11-24,14,18,27,22,5,28.0,139,12
14,Alaves,2,41.0,1.0,1.0,2019-11-24,14,18,16,18,-2,42.0,139,13
14,Valladolid,0,38.0,0.0,0.0,2019-11-24,14,17,14,18,-4,38.0,139,14
14,Real_Betis,2,39.0,3.0,0.0,2019-11-23,14,16,17,24,-7,48.0,139,15
14,Eibar,0,36.0,1.0,1.0,2019-11-24,14,15,14,23,-9,37.0,139,16
14,Mallorca,1,30.0,0.0,0.0,2019-11-22,14,14,13,21,-8,30.0,139,17
14,Celta_Vigo,3,33.0,3.0,1.0,2019-11-24,14,12,10,20,-10,40.0,139,18
14,Espanyol,1,31.0,2.0,1.0,2019-11-24,14,9,8,24,-16,35.0,139,19
14,Leganes,1,45.0,2.0,1.0,2019-11-23,14,6,8,24,-16,49.0,139,20
15,Barcelona,1,38.0,3.0,1.0,2019-12-01,14,31,36,16,20,45.0,149,1
15,Real_Madrid,2,29.0,3.0,2.0,2019-11-30,14,31,30,11,19,34.0,149,2
15,Sevilla,1,44.0,1.0,1.0,2019-12-01,15,30,19,14,5,45.0,149,3
15,Athletic_Club,2,31.0,0.0,0.0,2019-12-01,15,26,17,9,8,31.0,149,4
15,Real_Sociedad,4,28.0,1.0,1.0,2019-11-30,15,26,26,18,8,29.0,149,5
15,Atletico_Madrid,0,43.0,2.0,2.0,2019-12-01,15,25,16,10,6,45.0,149,6
15,Getafe,4,51.0,1.0,0.0,2019-12-01,15,24,23,16,7,54.0,149,7
15,Valencia,2,31.0,3.0,1.0,2019-11-30,15,23,22,21,1,38.0,149,8
15,Osasuna,4,47.0,2.0,2.0,2019-12-01,15,22,21,17,4,49.0,149,9
15,Granada,0,42.0,0.0,0.0,2019-12-01,15,21,20,20,0,42.0,149,10
15,Levante,0,35.0,2.0,2.0,2019-12-01,15,20,18,21,-3,37.0,149,11
15,Real_Betis,2,43.0,3.0,0.0,2019-11-30,15,19,19,25,-6,52.0,149,12
